"dataPackageID"	"systemID"	"title"	"givenName"	"middleInitial"	"surName"	"role"	"organizationName"	"email"	"onlineDescription"	"url"
"knb-lter-sbc.4007.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Arroyo Hondo at East Avocado Orchard (HO201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/d328b211ce772a01858915e938cf889d"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4007&revision=11"
"knb-lter-sbc.4008.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Arroyo Hondo at Upper Outlaw Trail (HO202) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/128b6fc45f7d840a673b3c3b2f2eaa32"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4008&revision=10"
"knb-lter-sbc.4008.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Arroyo Hondo at Upper Outlaw Trail (HO202) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/128b6fc45f7d840a673b3c3b2f2eaa32"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4008&revision=10"
"knb-lter-sbc.4009.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at State Park (RG201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/abde8eb496446d5e1ede41b810c36f2d"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4009&revision=11"
"knb-lter-sbc.4009.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at State Park (RG201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/abde8eb496446d5e1ede41b810c36f2d"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4009&revision=11"
"knb-lter-sbc.4010.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at Lower Aguacitos Ranch (RG202) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/2c077ef746dd9f998c1821b5be843e02"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4010&revision=11"
"knb-lter-sbc.4010.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at Lower Aguacitos Ranch (RG202) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/2c077ef746dd9f998c1821b5be843e02"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4010&revision=11"
"knb-lter-sbc.4011.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at Upper Aguacitos Ranch (RG203) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/a70547772f83a193e59c013f089022dd"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4011&revision=11"
"knb-lter-sbc.4011.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at Upper Aguacitos Ranch (RG203) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/a70547772f83a193e59c013f089022dd"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4011&revision=11"
"knb-lter-sbc.4012.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at Rancho La Scherpa (RG204) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/093b80659495cfb41a75cb9bd8c8db77"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4012&revision=10"
"knb-lter-sbc.4012.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Refugio at Rancho La Scherpa (RG204) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/093b80659495cfb41a75cb9bd8c8db77"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4012&revision=10"
"knb-lter-sbc.5001.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Baron Ranch (BaronRanch262) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/ac3a766a0bf95e2215ba668231f18418"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5001&revision=8"
"knb-lter-sbc.5001.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Baron Ranch (BaronRanch262) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/ac3a766a0bf95e2215ba668231f18418"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5001&revision=8"
"knb-lter-sbc.5002.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Carpinteria Fire Station (Carpinteria208) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/18e5e2e9f6c77a430e1b853ee1eba1bf"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5002&revision=8"
"knb-lter-sbc.5002.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Carpinteria Fire Station (Carpinteria208) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/18e5e2e9f6c77a430e1b853ee1eba1bf"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5002&revision=8"
"knb-lter-sbc.5003.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Cater Water Treatment Plant (CaterWTP229) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/8e12efbc31d84dbed0c105f8c8a2486f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5003&revision=8"
"knb-lter-sbc.5003.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Cater Water Treatment Plant (CaterWTP229) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/8e12efbc31d84dbed0c105f8c8a2486f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5003&revision=8"
"knb-lter-sbc.5004.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Cold Springs Basin (ColdSprings210) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/5eff221a4af85d60a9cbcc6fc21fe8a4"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5004&revision=8"
"knb-lter-sbc.5004.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Cold Springs Basin (ColdSprings210) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/5eff221a4af85d60a9cbcc6fc21fe8a4"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5004&revision=8"
"knb-lter-sbc.5005.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Dos Pueblos Ranch (DosPueblos226) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/d1f6a8acf369b65dc98c67f514febbdb"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5005&revision=8"
"knb-lter-sbc.5005.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Dos Pueblos Ranch (DosPueblos226) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/d1f6a8acf369b65dc98c67f514febbdb"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5005&revision=8"
"knb-lter-sbc.5007.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Edison Trail (EdisonTrail252) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/9ff3de1b0c28df029fb6ca066a29f4e1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5007&revision=8"
"knb-lter-sbc.5007.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Edison Trail (EdisonTrail252) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/9ff3de1b0c28df029fb6ca066a29f4e1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5007&revision=8"
"knb-lter-sbc.5008.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at El Deseo (ElDeseo255) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/c5819a9d15a98696e65f0efd8b45c14a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5008&revision=8"
"knb-lter-sbc.5008.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at El Deseo (ElDeseo255) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/c5819a9d15a98696e65f0efd8b45c14a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5008&revision=8"
"knb-lter-sbc.5009.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Santa Barbara County Road Yard (GoletaRdYard211) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/89570dba46c5bcf1b58b05c08529923f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5009&revision=8"
"knb-lter-sbc.5009.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Santa Barbara County Road Yard (GoletaRdYard211) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/89570dba46c5bcf1b58b05c08529923f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5009&revision=8"
"knb-lter-sbc.5010.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at KTYD (KTYD227) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/6c6ceaab7c189afc85abb893280492a8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5010&revision=8"
"knb-lter-sbc.5010.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at KTYD (KTYD227) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/6c6ceaab7c189afc85abb893280492a8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5010&revision=8"
"knb-lter-sbc.5011.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Nojoqui Falls Park (Nojoqui236) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/c8059b7b1e6502e65690efc39966f261"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5011&revision=8"
"knb-lter-sbc.5011.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Nojoqui Falls Park (Nojoqui236) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/c8059b7b1e6502e65690efc39966f261"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5011&revision=8"
"knb-lter-sbc.5012.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at San Marcos Pass USFS Stn (SanMarcosPass212) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/eb0709b8d0b171f0928a65b3cffeadbe"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5012&revision=8"
"knb-lter-sbc.5012.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at San Marcos Pass USFS Stn (SanMarcosPass212) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/eb0709b8d0b171f0928a65b3cffeadbe"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5012&revision=8"
"knb-lter-sbc.5013.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Santa Barbara Co. FCD Eng. Bldg. (SBEngBldg234) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f76e2637890f00d340e3f14cee2cfa6"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5013&revision=8"
"knb-lter-sbc.5013.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Santa Barbara Co. FCD Eng. Bldg. (SBEngBldg234) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f76e2637890f00d340e3f14cee2cfa6"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5013&revision=8"
"knb-lter-sbc.5014.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Stanwood Fire Station (StanwoodFS228) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/e5fee5e1fc066605103cf343baf00b0a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5014&revision=8"
"knb-lter-sbc.5014.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Stanwood Fire Station (StanwoodFS228) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/e5fee5e1fc066605103cf343baf00b0a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5014&revision=8"
"knb-lter-sbc.5015.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Trout Club (TroutClub242) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/d1fdb26f9b415dbc46736fd0e1d40101"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5015&revision=8"
"knb-lter-sbc.5015.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Trout Club (TroutClub242) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/d1fdb26f9b415dbc46736fd0e1d40101"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5015&revision=8"
"knb-lter-sbc.5017.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Gaviota State Park (GaviotaSP301) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/92557abb80288d01ab7df93e31aa25fa"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5017&revision=8"
"knb-lter-sbc.5017.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Gaviota State Park (GaviotaSP301) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/92557abb80288d01ab7df93e31aa25fa"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5017&revision=8"
"knb-lter-sbc.5018.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Refugio Pass (RefugioPass429) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/d0a9df97e4c11ac8ca96b3b0d75f0956"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5018&revision=8"
"knb-lter-sbc.5018.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Refugio Pass (RefugioPass429) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/d0a9df97e4c11ac8ca96b3b0d75f0956"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5018&revision=8"
"knb-lter-sbc.5019.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Tecolote Canyon (TecoloteCanyon280) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/b8fd37a1a297ccd1b72af433fc7cf311"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5019&revision=8"
"knb-lter-sbc.5019.8"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Santa Barbara County Flood Control District - Precipitation at Tecolote Canyon (TecoloteCanyon280) ver 8. Environmental Data Initiative. https://doi.org/10.6073/pasta/b8fd37a1a297ccd1b72af433fc7cf311"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=5019&revision=8"
